FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.1,POINT (614912.63026077 7800684.97379332),ESCOLAS_PARTICULARES.2710.Particular.MUNDO CRIANÇA,2710,MUNDO CRIANÇA,Particular,RUA,PORTO SEGURO,505,,Nova Vista,LESTE
ESCOLAS_PARTICULARES.2,POINT (612153.80622225 7797290.3051547),ESCOLAS_PARTICULARES.2225.Particular.ESC CASTELINHO ENCANTADO,2225,ESC CASTELINHO ENCANTADO,Particular,RUA,MARECHAL DEODORO,160,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.3,POINT (608776.37436538 7801573.76326922),ESCOLAS_PARTICULARES.2069.Particular.COLEGIO ADVENTISTA DE BELO HORIZONTE,2069,COLEGIO ADVENTISTA DE BELO HORIZONTE,Particular,RUA,AVEIRO,367,,São Francisco,PAMPULHA
ESCOLAS_PARTICULARES.4,POINT (608058.22729395 7796778.40934961),ESCOLAS_PARTICULARES.2087.Particular.COLEGIO NOSSA SENHORA DA PIEDADE,2087,COLEGIO NOSSA SENHORA DA PIEDADE,Particular,RUA,MONSENHOR DOMINGOS PINHEIRO,35,,Calafate,OESTE
ESCOLAS_PARTICULARES.5,POINT (608792.09919045 7803735.50325331),ESCOLAS_PARTICULARES.2672.Particular.COL CHROMOS PAMPULHA - N EDUC N SRA FATIMA,2672,COL CHROMOS PAMPULHA - N EDUC N SRA FATIMA,Particular,AVE,ANTONIO ABRAHAO CARAM,60,,São José,PAMPULHA
ESCOLAS_PARTICULARES.6,POINT (609337.76793673 7810159.93557873),ESCOLAS_PARTICULARES.2390.Particular.INST PEDAG GENESIS,2390,INST PEDAG GENESIS,Particular,AVE,NENEM LARA ROCHA,185,,Serra Verde,VENDA NOVA
ESCOLAS_PARTICULARES.7,POINT (604389.14817017 7805237.32756132),ESCOLAS_PARTICULARES.2818.Particular.COLÉGIO M2 - BH,2818,COLÉGIO M2 - BH,Particular,RUA,DONA CHIQUITA DE CASTRO,205,,Braúnas,PAMPULHA
ESCOLAS_PARTICULARES.8,POINT (604401.22008622 7800065.85020055),ESCOLAS_PARTICULARES.2551.Particular.TEMPO DE APRENDER,2551,TEMPO DE APRENDER,Particular,RUA,DOS AGRONOMOS,85,,Alípio de Melo,PAMPULHA
ESCOLAS_PARTICULARES.9,POINT (617132.77894167 7796863.79197022),ESCOLAS_PARTICULARES.2233.Particular.COLEGIO SANTA MARIA PROVIDENCIA - CONJUNTO TAQUARIL,2233,COLEGIO SANTA MARIA PROVIDENCIA - CONJUNTO TAQUARIL,Particular,RUA,ALAIR PEREIRA DA SILVA,100,,Conjunto Taquaril,LESTE
ESCOLAS_PARTICULARES.10,POINT (614806.89837864 7806530.79427992),ESCOLAS_PARTICULARES.2293.Particular.INSTITUTO EDUCACIONAL ANNI,2293,INSTITUTO EDUCACIONAL ANNI,Particular,RUA,FREI LUIZ DE RAVENA,21,,Ribeiro de Abreu,NORDESTE
ESCOLAS_PARTICULARES.11,POINT (606929.52788087 7809509.26802023),ESCOLAS_PARTICULARES.2476.Particular.INSTITUTO DE EDUCACAO MONTEIRO LOBATO,2476,INSTITUTO DE EDUCACAO MONTEIRO LOBATO,Particular,RUA,DOUTOR PEDRO RUELA,731,,Letícia,VENDA NOVA
ESCOLAS_PARTICULARES.12,POINT (612627.0352264 7799317.45253472),ESCOLAS_PARTICULARES.2345.Particular.ESC INF PEQUENOS GENIOS,2345,ESC INF PEQUENOS GENIOS,Particular,RUA,GODOFREDO DE ARAUJO,324,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.13,POINT (603796.89040361 7799057.23550115),ESCOLAS_PARTICULARES.2160.Particular.COL ABGAR RENAULT UNID GLORIA,2160,COL ABGAR RENAULT UNID GLORIA,Particular,RUA,ENEAS,58,,Glória,NOROESTE
ESCOLAS_PARTICULARES.14,POINT (603658.00564814 7799099.75684605),ESCOLAS_PARTICULARES.2567.Particular.INSTITUTO EDUCACIONAL PRINCIPE FELIZ,2567,INSTITUTO EDUCACIONAL PRINCIPE FELIZ,Particular,RUA,ENEIDA,271,,Glória,NOROESTE
ESCOLAS_PARTICULARES.15,POINT (609643.15278024 7805983.74563009),ESCOLAS_PARTICULARES.2386.Particular.CENTRO EDUCACIONAL IZA RIZZOTTI,2386,CENTRO EDUCACIONAL IZA RIZZOTTI,Particular,RUA,JORNALISTA WALDIR LAU,421,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.16,POINT (604582.48023553 7802474.00002863),ESCOLAS_PARTICULARES.2656.Particular.ESC INF VOVO ZILAH,2656,ESC INF VOVO ZILAH,Particular,RUA,CONCEICAO DA APARECIDA,400,,Santa Terezinha,PAMPULHA
ESCOLAS_PARTICULARES.17,POINT (612022.62308535 7795068.59737687),ESCOLAS_PARTICULARES.2162.Particular.ESC INF CORUJINHA,2162,ESC INF CORUJINHA,Particular,RUA,CEARA,1851,,Savassi,CENTRO-SUL
ESCOLAS_PARTICULARES.18,POINT (611074.77977521 7795216.5472621),ESCOLAS_PARTICULARES.2038.Particular.ESC INF CASA DA GENTE,2038,ESC INF CASA DA GENTE,Particular,RUA,TOME DE SOUZA,1251,,Savassi,CENTRO-SUL
ESCOLAS_PARTICULARES.19,POINT (611739.63395495 7795043.28252964),ESCOLAS_PARTICULARES.2171.Particular.CENTRO EDUCACIONAL MARILDA ABREU,2171,CENTRO EDUCACIONAL MARILDA ABREU,Particular,RUA,TOME DE SOUZA,567,,Savassi,CENTRO-SUL
ESCOLAS_PARTICULARES.20,POINT (604463.7813069 7801744.70847381),ESCOLAS_PARTICULARES.2515.Particular.ESCOLA INFANTIL TRAMPOLIM,2515,ESCOLA INFANTIL TRAMPOLIM,Particular,RUA,CASTELO DE TORDESILHAS,414,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.21,POINT (611996.58270906 7793468.58305515),ESCOLAS_PARTICULARES.2320.Particular.VILA DA CRIANCA,2320,VILA DA CRIANCA,Particular,RUA,PIUM-I,1495,,Anchieta,CENTRO-SUL
ESCOLAS_PARTICULARES.22,POINT (609391.98436298 7792300.71077217),ESCOLAS_PARTICULARES.2590.Particular.ESCOLA MIRI PIRI BRASIL,2590,ESCOLA MIRI PIRI BRASIL,Particular,RUA,YVON MAGALHAES PINTO,511,,Santa Lúcia,CENTRO-SUL
ESCOLAS_PARTICULARES.23,POINT (611501.63415104 7795499.39968831),ESCOLAS_PARTICULARES.2676.Particular.COLEGIO SANTO ANTONIO,2676,COLEGIO SANTO ANTONIO,Particular,RUA,PERNAMBUCO,732,,Savassi,CENTRO-SUL
ESCOLAS_PARTICULARES.24,POINT (609557.23932852 7809022.7070583),ESCOLAS_PARTICULARES.2541.Particular.PROJETO SOLIDARIO COMUNIDADE CRECHE CAMINHO DO SABER,2541,PROJETO SOLIDARIO COMUNIDADE CRECHE CAMINHO DO SABER,Particular,RUA,LAURA IGNACIO PONTES,250,,Minascaixa,VENDA NOVA
ESCOLAS_PARTICULARES.25,POINT (612431.60047074 7800432.61554653),ESCOLAS_PARTICULARES.2024.Particular.INST EDUC ACALANTO,2024,INST EDUC ACALANTO,Particular,RUA,TABELIAO FERREIRA DE CARVALHO,500,,Cidade Nova,NORDESTE
ESCOLAS_PARTICULARES.26,POINT (609132.09184246 7803340.90357293),ESCOLAS_PARTICULARES.2767.Particular.ESCOLA ENSINANDO - PÓLO PAMPULHA,2767,ESCOLA ENSINANDO - PÓLO PAMPULHA,Particular,AVE,PRESIDENTE ANTONIO CARLOS,6804,,Liberdade,PAMPULHA
ESCOLAS_PARTICULARES.27,POINT (610533.02780497 7798499.56901255),ESCOLAS_PARTICULARES.2205.Particular.SENAI BELO HORIZONTE CFP AMERICO RENE GIANNETTI,2205,SENAI BELO HORIZONTE CFP AMERICO RENE GIANNETTI,Particular,AVE,PRESIDENTE ANTONIO CARLOS,561,,Lagoinha,NOROESTE
ESCOLAS_PARTICULARES.28,POINT (614473.26327258 7799906.80257423),ESCOLAS_PARTICULARES.2057.Particular.COL FREDERICO OZANAM,2057,COL FREDERICO OZANAM,Particular,RUA,JERONIMO MONTEIRO,48,,Boa Vista,LESTE
ESCOLAS_PARTICULARES.29,POINT (611015.22828771 7797047.32461268),ESCOLAS_PARTICULARES.2338.Particular.ESCOLA POLITECNICA BELO HORIZONTE,2338,ESCOLA POLITECNICA BELO HORIZONTE,Particular,AVE,AMAZONAS,491,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.30,POINT (608772.16898479 7795935.77086623),ESCOLAS_PARTICULARES.2650.Particular.INSTITUTO EDUCACIONAL SAO CAMILO,2650,INSTITUTO EDUCACIONAL SAO CAMILO,Particular,AVE,AMAZONAS,3034,,Prado,OESTE
ESCOLAS_PARTICULARES.31,POINT (605333.6024383 7795381.83361855),ESCOLAS_PARTICULARES.2088.Particular.COLEGIO SALESIANO DE BELO HORIZONTE,2088,COLEGIO SALESIANO DE BELO HORIZONTE,Particular,AVE,AMAZONAS,6825,,Gameleira,OESTE
ESCOLAS_PARTICULARES.32,POINT (609902.94635062 7796399.30651489),ESCOLAS_PARTICULARES.2022.Particular.COLEGIO SANTO AGOSTINHO,2022,COLEGIO SANTO AGOSTINHO,Particular,AVE,AMAZONAS,1803,,Santo Agostinho,CENTRO-SUL
ESCOLAS_PARTICULARES.33,POINT (610167.32461044 7796557.55430401),ESCOLAS_PARTICULARES.2226.Particular.ENFERMIG ESC DE ENFERM DE MG,2226,ENFERMIG ESC DE ENFERM DE MG,Particular,AVE,AMAZONAS,1493,,Santo Agostinho,CENTRO-SUL
ESCOLAS_PARTICULARES.34,POINT (605406.4627185 7798829.22191265),ESCOLAS_PARTICULARES.2427.Particular.ESCOLA INFANTIL SEMENTE DO AMANHA,2427,ESCOLA INFANTIL SEMENTE DO AMANHA,Particular,RUA,URUCANIA,232,,Jardim São José,PAMPULHA
ESCOLAS_PARTICULARES.35,POINT (609189.07887239 7806266.13814991),ESCOLAS_PARTICULARES.2528.Particular.INSTITUTO EDUCACIONAL ESPACO ENCANTADO,2528,INSTITUTO EDUCACIONAL ESPACO ENCANTADO,Particular,RUA,DESEMBARGADOR CUSTODIO LUSTOSA,176,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.36,POINT (608798.0279525 7801552.99749603),ESCOLAS_PARTICULARES.2368.Particular.INST FILADELFIA,2368,INST FILADELFIA,Particular,RUA,ESTORIL,1652,,São Francisco,PAMPULHA
ESCOLAS_PARTICULARES.37,POINT (608627.38845064 7801369.95475385),ESCOLAS_PARTICULARES.2288.Particular.NUCLEO EDUCACIONAL COELHINHO BRANCO,2288,NUCLEO EDUCACIONAL COELHINHO BRANCO,Particular,RUA,ESTORIL,1896,,São Francisco,PAMPULHA
ESCOLAS_PARTICULARES.38,POINT (607859.4612172 7810189.65952851),ESCOLAS_PARTICULARES.2437.Particular.ESCOLA INFANTIL MATER NINHO,2437,ESCOLA INFANTIL MATER NINHO,Particular,RUA,VARSOVIA,143,,Europa,VENDA NOVA
ESCOLAS_PARTICULARES.39,POINT (609521.82342726 7801771.03311551),ESCOLAS_PARTICULARES.2772.Particular.INSTITUTO EDUCACIONAL FONTE DE ALEGRIA,2772,INSTITUTO EDUCACIONAL FONTE DE ALEGRIA,Particular,RUA,VIANA DO CASTELO,545,,São Francisco,PAMPULHA
ESCOLAS_PARTICULARES.40,POINT (611448.43196364 7794544.99395483),ESCOLAS_PARTICULARES.2082.Particular.COLEGIO MARISTA DOM SILVERIO,2082,COLEGIO MARISTA DOM SILVERIO,Particular,RUA,LAVRAS,225,,São Pedro,CENTRO-SUL
ESCOLAS_PARTICULARES.41,POINT (611294.86960532 7806535.25337229),ESCOLAS_PARTICULARES.2214.Particular.INSTITUTO EDUCACIONAL MUNDO ENCANTADO FLORAMAR,2214,INSTITUTO EDUCACIONAL MUNDO ENCANTADO FLORAMAR,Particular,RUA,RAIMUNDA LOPES BARROSO,15,,Floramar,NORTE
ESCOLAS_PARTICULARES.42,POINT (606949.76318278 7798640.54031824),ESCOLAS_PARTICULARES.2750.Particular.INSTITUTO EDUCACIONAL DESPERTANDO PARA O SABER,2750,INSTITUTO EDUCACIONAL DESPERTANDO PARA O SABER,Particular,RUA,ASPASIA,262,,Jardim Montanhês,NOROESTE
ESCOLAS_PARTICULARES.43,POINT (599515.92840385 7788531.5279784),ESCOLAS_PARTICULARES.2089.Particular.INST INF ROSINHA DE SARON,2089,INST INF ROSINHA DE SARON,Particular,RUA,CLEMENTINA,87,,Marilândia,BARREIRO
ESCOLAS_PARTICULARES.44,POINT (612865.59574772 7797498.33281127),ESCOLAS_PARTICULARES.2375.Particular.ESSENCIAL CENTRO DE EDUCACAO ESPECIAL,2375,ESSENCIAL CENTRO DE EDUCACAO ESPECIAL,Particular,RUA,MARMORE,92,,Santa Tereza,LESTE
ESCOLAS_PARTICULARES.45,POINT (609551.20337049 7798706.19695403),ESCOLAS_PARTICULARES.2052.Particular.ESC INF BARBA PAPA,2052,ESC INF BARBA PAPA,Particular,RUA,MARIANA,1097,,Santo André,NOROESTE
ESCOLAS_PARTICULARES.46,POINT (607126.33144669 7792973.04392071),ESCOLAS_PARTICULARES.2724.Particular.COLÉGIO SES - UNIDADE I,2724,COLÉGIO SES - UNIDADE I,Particular,RUA,MARIA BEATRIZ,962,,Havaí,OESTE
ESCOLAS_PARTICULARES.47,POINT (607001.91814795 7808053.75428583),ESCOLAS_PARTICULARES.2774.Particular.INSTITUTO PEDAGÓGICO PIU PIU,2774,INSTITUTO PEDAGÓGICO PIU PIU,Particular,RUA,ERICO VERISSIMO,2014,,Rio Branco,VENDA NOVA
ESCOLAS_PARTICULARES.48,POINT (607064.61954798 7808231.6080842),ESCOLAS_PARTICULARES.2144.Particular.INST EDUC EVANGELICO MONTE SIAO,2144,INST EDUC EVANGELICO MONTE SIAO,Particular,RUA,ERICO VERISSIMO,1826,,Rio Branco,VENDA NOVA
ESCOLAS_PARTICULARES.49,POINT (608319.0186115 7795774.12376902),ESCOLAS_PARTICULARES.2283.Particular.ESCOLA DE ENFERMAGEM SOUZA CASTRO,2283,ESCOLA DE ENFERMAGEM SOUZA CASTRO,Particular,RUA,PEDRA BONITA,878,,Barroca,OESTE
ESCOLAS_PARTICULARES.50,POINT (599853.75239881 7789102.1718255),ESCOLAS_PARTICULARES.2298.Particular.COLEGIO ACTUM,2298,COLEGIO ACTUM,Particular,RUA,RONALDO MOURTHE QUEIROZ,20,,Tirol,BARREIRO
ESCOLAS_PARTICULARES.51,POINT (608159.84907906 7808892.51355881),ESCOLAS_PARTICULARES.2471.Particular.INSTITUTO EDUCACIONAL GIRASSOL,2471,INSTITUTO EDUCACIONAL GIRASSOL,Particular,RUA,BURITIS,46,,Candelária,VENDA NOVA
ESCOLAS_PARTICULARES.52,POINT (615124.94883897 7807424.56235602),ESCOLAS_PARTICULARES.2439.Particular.INSTITUTO EDUCACIONAL SERRA DOURADA,2439,INSTITUTO EDUCACIONAL SERRA DOURADA,Particular,RUA,SERRA DOURADA,6,,Ribeiro de Abreu,NORDESTE
ESCOLAS_PARTICULARES.53,POINT (603835.75306778 7796890.70649185),ESCOLAS_PARTICULARES.2801.Particular.CENTRO EDUCACIONAL RAIO DE LUZ,2801,CENTRO EDUCACIONAL RAIO DE LUZ,Particular,RUA,DAS GUITARRAS,84,,Conjunto Califórnia I,NOROESTE
ESCOLAS_PARTICULARES.54,POINT (610526.53007966 7797432.63618363),ESCOLAS_PARTICULARES.2199.Particular.SENAC - UNIDADE DE ENSINO TECNICO DO CEP DE BELO HORIZONTE,2199,SENAC - UNIDADE DE ENSINO TECNICO DO CEP DE BELO HORIZONTE,Particular,RUA,DOS TUPINAMBAS,1038,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.55,POINT (608405.88033531 7796458.45447549),ESCOLAS_PARTICULARES.2667.Particular.INST EDUC AQUARELA MAGICA,2667,INST EDUC AQUARELA MAGICA,Particular,RUA,CHOPIN,32,,Prado,OESTE
ESCOLAS_PARTICULARES.56,POINT (606312.83767767 7796953.81364657),ESCOLAS_PARTICULARES.2331.Particular.SENAI BELO HORIZONTE CFP PAULO DE TARSO,2331,SENAI BELO HORIZONTE CFP PAULO DE TARSO,Particular,RUA,HUMAITA,1275,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.57,POINT (612711.83548914 7794951.58119518),ESCOLAS_PARTICULARES.2099.Particular.COLEGIO SAGRADO CORACAO DE MARIA,2099,COLEGIO SAGRADO CORACAO DE MARIA,Particular,RUA,PROFESSOR ESTEVAO PINTO,400,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.58,POINT (604242.28968326 7790123.80387526),ESCOLAS_PARTICULARES.2224.Particular.INSTITUTO EDUCACIONAL PERNALONGA- CEDEF,2224,INSTITUTO EDUCACIONAL PERNALONGA- CEDEF,Particular,RUA,JOAO ALEXANDRE PIRES,577,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.59,POINT (611171.54475803 7796673.62067903),ESCOLAS_PARTICULARES.2827.Particular.CENTRO DE ENSINO GRAU TÉCNICO BH - UNIDADE III,2827,CENTRO DE ENSINO GRAU TÉCNICO BH - UNIDADE III,Particular,RUA,DOS GOITACAZES,76,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.60,POINT (611217.39165231 7796632.77899224),ESCOLAS_PARTICULARES.2578.Particular.CENTRO DE ENSINO GRAU TECNICO - UNIDADE BELO HORIZONTE,2578,CENTRO DE ENSINO GRAU TECNICO - UNIDADE BELO HORIZONTE,Particular,RUA,DOS GOITACAZES,15,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.61,POINT (610772.41291072 7796753.39444132),ESCOLAS_PARTICULARES.2095.Particular.COLEGIO RUI BARBOSA,2095,COLEGIO RUI BARBOSA,Particular,RUA,DOS GOITACAZES,493,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.62,POINT (610793.52227212 7796741.73681419),ESCOLAS_PARTICULARES.2061.Particular.INST CHARLES PERRAULT,2061,INST CHARLES PERRAULT,Particular,RUA,DOS GOITACAZES,483,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.63,POINT (605954.58048054 7792815.49598913),ESCOLAS_PARTICULARES.2275.Particular.COLEGIO CRISTAO PRINCIPE DA PAZ,2275,COLEGIO CRISTAO PRINCIPE DA PAZ,Particular,RUA,URSULA PAULINO,1210,,Betânia,OESTE
ESCOLAS_PARTICULARES.64,POINT (605984.00165299 7792782.94261528),ESCOLAS_PARTICULARES.2268.Particular.INST INF CANTO VERDE,2268,INST INF CANTO VERDE,Particular,RUA,URSULA PAULINO,1209,,Estrela do Oriente,OESTE
ESCOLAS_PARTICULARES.65,POINT (605754.17348077 7801931.52044878),ESCOLAS_PARTICULARES.2571.Particular.COLEGIO MAXIMUS UNIDADE OURO PRETO CASTELO,2571,COLEGIO MAXIMUS UNIDADE OURO PRETO CASTELO,Particular,RUA,DEPUTADO ANDRE DE ALMEIDA,251,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.66,POINT (612149.79049608 7802200.49569965),ESCOLAS_PARTICULARES.2440.Particular.CENTOS C EDUC NOVOS TALENTOS,2440,CENTOS C EDUC NOVOS TALENTOS,Particular,RUA,JOSE BARSAND DE LEUCAS,600,,Palmares,NORDESTE
ESCOLAS_PARTICULARES.67,POINT (611820.20409957 7802226.8903271),ESCOLAS_PARTICULARES.2211.Particular.INST EDUC MIRANDA OTTONI,2211,INST EDUC MIRANDA OTTONI,Particular,RUA,JOVIANO NAVES,114,,Palmares,NORDESTE
ESCOLAS_PARTICULARES.68,POINT (607985.20209687 7792663.62690164),ESCOLAS_PARTICULARES.2662.Particular.COLEGIO BATISTA MINEIRO UNIDADE BURITIS II,2662,COLEGIO BATISTA MINEIRO UNIDADE BURITIS II,Particular,RUA,MARIO COUTINHO,440,,Havaí,OESTE
ESCOLAS_PARTICULARES.69,POINT (603402.40096665 7800262.41019133),ESCOLAS_PARTICULARES.2561.Particular.ESCOLA INFANTIL PEQUENO MUNDO,2561,ESCOLA INFANTIL PEQUENO MUNDO,Particular,RUA,MONTE VERDE,160,,São Salvador,NOROESTE
ESCOLAS_PARTICULARES.70,POINT (607077.92009483 7802909.78132661),ESCOLAS_PARTICULARES.2760.Particular.ESCOLA JABUTI JABUTICABA,2760,ESCOLA JABUTI JABUTICABA,Particular,RUA,EXPEDICIONARIO MARIO ALVES DE OLIVEIRA,825,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.71,POINT (606108.7447855 7796168.65346365),ESCOLAS_PARTICULARES.2285.Particular.CRECHE CASINHA ABELHA ZUMZUM,2285,CRECHE CASINHA ABELHA ZUMZUM,Particular,RUA,CONDE PEREIRA CARNEIRO,364,,Gameleira,OESTE
ESCOLAS_PARTICULARES.72,POINT (611961.1090869 7797311.57082613),ESCOLAS_PARTICULARES.2036.Particular.INSTITUTO MONTEIRO LOBATO,2036,INSTITUTO MONTEIRO LOBATO,Particular,AVE,ASSIS CHATEAUBRIAND,312,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.73,POINT (611860.41083636 7806486.19335831),ESCOLAS_PARTICULARES.2150.Particular.C EDUC ESP SERGIO F PACHECO,2150,C EDUC ESP SERGIO F PACHECO,Particular,RUA,JOSE FERREIRA MAGALHAES,341,,Floramar,NORTE
ESCOLAS_PARTICULARES.74,POINT (604855.64031953 7802092.96758668),ESCOLAS_PARTICULARES.2838.Particular.ESCOLA CASA FUNDAMENTAL,2838,ESCOLA CASA FUNDAMENTAL,Particular,RUA,CASTELO DE LISBOA,392,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.75,POINT (611459.4071824 7797265.50020367),ESCOLAS_PARTICULARES.2380.Particular.CONHECER ESCOLA TECNICA - UNIDADE I,2380,CONHECER ESCOLA TECNICA - UNIDADE I,Particular,AVE,DOS ANDRADAS,302,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.76,POINT (611459.4071824 7797265.50020367),ESCOLAS_PARTICULARES.2291.Particular.CONHECER ESCOLA TECNICA - UNIDADE II,2291,CONHECER ESCOLA TECNICA - UNIDADE II,Particular,AVE,DOS ANDRADAS,302,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.77,POINT (611480.85462341 7797096.33463683),ESCOLAS_PARTICULARES.2685.Particular.C DE EDUC TEC NOVO RUMO,2685,C DE EDUC TEC NOVO RUMO,Particular,AVE,DOS ANDRADAS,485,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.78,POINT (604216.08439009 7805226.54975512),ESCOLAS_PARTICULARES.2570.Particular.VITORIA REGIA JARDIM WALDORF,2570,VITORIA REGIA JARDIM WALDORF,Particular,RUA,ARNALDO CATHOUD,685,,Braúnas,PAMPULHA
ESCOLAS_PARTICULARES.79,POINT (616722.77082574 7804450.19777931),ESCOLAS_PARTICULARES.2229.Particular.COLEGIO SANTA MARIA PROVIDENCIA JARDIM VITORIA,2229,COLEGIO SANTA MARIA PROVIDENCIA JARDIM VITORIA,Particular,RUA,D,300,,Vila Maria,NORDESTE
ESCOLAS_PARTICULARES.80,POINT (605764.00252717 7793031.92193626),ESCOLAS_PARTICULARES.2025.Particular.INST EDUC MONICA,2025,INST EDUC MONICA,Particular,RUA,BOQUEIRAO,296,,Betânia,OESTE
ESCOLAS_PARTICULARES.81,POINT (608004.89317305 7794519.30918289),ESCOLAS_PARTICULARES.2011.Particular.ESC INF ESPACO MAGICO,2011,ESC INF ESPACO MAGICO,Particular,RUA,PEPERI,608,,Nova Granada,OESTE
ESCOLAS_PARTICULARES.82,POINT (608449.68226021 7808802.93179292),ESCOLAS_PARTICULARES.2220.Particular.ESCOLA DE ENFERMAGEM DO HOSPITAL EVANGELICO,2220,ESCOLA DE ENFERMAGEM DO HOSPITAL EVANGELICO,Particular,RUA,ROSA ZANDONA,192,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.83,POINT (609689.17283725 7793258.27586257),ESCOLAS_PARTICULARES.2013.Particular.ESTA - ESCOLA STO TOMAS DE AQUINO,2013,ESTA - ESCOLA STO TOMAS DE AQUINO,Particular,AVE,PROFESSOR CANDIDO HOLANDA,165,,São Bento,CENTRO-SUL
ESCOLAS_PARTICULARES.84,POINT (611378.16087855 7803320.55771427),ESCOLAS_PARTICULARES.2735.Particular.INSTITUTO EDUCACIONAL YELLOW,2735,INSTITUTO EDUCACIONAL YELLOW,Particular,RUA,GILSON BRETAS,153,,Suzana,PAMPULHA
ESCOLAS_PARTICULARES.85,POINT (613376.11245977 7803350.64159078),ESCOLAS_PARTICULARES.2349.Particular.INST EDUC FUTUROS BRILHANTES,2349,INST EDUC FUTUROS BRILHANTES,Particular,RUA,EXPEDICIONARIO HELIO PEREIRA,34,,Eymard,NORDESTE
ESCOLAS_PARTICULARES.86,POINT (617497.962648 7804476.06251462),ESCOLAS_PARTICULARES.2362.Particular.COL CRISTAO VER,2362,COL CRISTAO VER,Particular,RUA,OTAVIO BERNARDES,59,,Jardim Vitória,NORDESTE
ESCOLAS_PARTICULARES.87,POINT (611700.69707819 7801041.29165227),ESCOLAS_PARTICULARES.2174.Particular.ESC INF SONHO ENCANTADO,2174,ESC INF SONHO ENCANTADO,Particular,RUA,DO PATRIARCA,620,,Ipiranga,NORDESTE
ESCOLAS_PARTICULARES.88,POINT (605743.20650786 7805804.20217564),ESCOLAS_PARTICULARES.2782.Particular.INSTITUTO NACIONAL DE EDUCAÇÃO TECNOLÓGICA HEILER ALVES DA ROCHA-INET-HAR,2782,INSTITUTO NACIONAL DE EDUCAÇÃO TECNOLÓGICA HEILER ALVES DA ROCHA-INET-HAR,Particular,AVE,PORTUGAL,399,,Jardim Atlântico,PAMPULHA
ESCOLAS_PARTICULARES.89,POINT (607749.2225248 7805556.76254126),ESCOLAS_PARTICULARES.2402.Particular.INST PEDAG PAULO LACERDA,2402,INST PEDAG PAULO LACERDA,Particular,AVE,PORTUGAL,2901,,Santa Amélia,PAMPULHA
ESCOLAS_PARTICULARES.90,POINT (607596.0724587 7805239.45712786),ESCOLAS_PARTICULARES.2572.Particular.COLEGIO SANTA AMELIA-UNIDADE II,2572,COLEGIO SANTA AMELIA-UNIDADE II,Particular,AVE,PORTUGAL,3080,,Jardim Atlântico,PAMPULHA
ESCOLAS_PARTICULARES.91,POINT (608788.6235652 7805562.69797475),ESCOLAS_PARTICULARES.2536.Particular.COLÉGIO ECCELLENTE  - UNIDADE PAMPULHA,2536,COLÉGIO ECCELLENTE  - UNIDADE PAMPULHA,Particular,AVE,PORTUGAL,4347,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.92,POINT (605704.64893993 7805724.80833602),ESCOLAS_PARTICULARES.2262.Particular.INST EDUC IPE AMARELO,2262,INST EDUC IPE AMARELO,Particular,AVE,PORTUGAL,450,,Jardim Atlântico,PAMPULHA
ESCOLAS_PARTICULARES.93,POINT (612708.66908493 7795655.5479048),ESCOLAS_PARTICULARES.2315.Particular.COL SAVASSI,2315,COL SAVASSI,Particular,RUA,POUSO ALTO,106,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.94,POINT (608101.19638858 7800279.71666865),ESCOLAS_PARTICULARES.2791.Particular.ESCOLA SESI- BENJAMIN GUIMARÃES,2791,ESCOLA SESI- BENJAMIN GUIMARÃES,Particular,AVE,PRESIDENTE CARLOS LUZ,3001,,Caiçaras,NOROESTE
